area,year,total_generation,renewable_generation,fossil_generation,renewable_share,fossil_share,renewable_yoy_growth,generation,demand,balance,imports
Austria,2000,159.64,116.28,36.31999999999999,0.7283888749686795,0.22751190177900274,,59.64,58.27,1.3699999999999974,1.37
Austria,2001,160.98,111.51,41.290000000000006,0.6926947446887813,0.25649148962604057,-0.041021671826625306,60.98,61.2,-0.22000000000000597,-0.22
Austria,2002,160.63,111.00999999999999,42.18000000000001,0.6910913278964078,0.26259104774948644,-0.004483902788987693,60.63,61.33,-0.6999999999999957,-0.7
Austria,2003,157.97,96.04,53.41,0.6079635373805153,0.33810217129834774,-0.13485271597153392,57.97,63.58,-5.609999999999999,-5.61
Austria,2004,161.85000000000002,103.67,49.349999999999994,0.6405313561940067,0.30491195551436506,0.07944606413994171,61.85,64.93,-3.0800000000000054,-3.08
Austria,2005,164.37,104.4,51.58,0.635152400073006,0.3138042221816633,0.00704157422590912,64.37,66.99,-2.6199999999999903,-2.62
Austria,2006,162.20999999999998,106.00999999999999,47.04,0.6535355403489305,0.2899944516367672,0.015421455938697148,62.21,68.55,-6.339999999999996,-6.34
Austria,2007,162.82999999999998,111.88,42.760000000000005,0.6870969723024013,0.2626051710372782,0.05537213470427327,62.83,68.85,-6.019999999999996,-6.02
Austria,2008,164.38,113.7,42.67,0.6916899866163767,0.25958145759824797,0.016267429388630683,64.38,69.24,-4.859999999999999,-4.86
Austria,2009,166.20999999999998,118.44,40.42,0.712592503459479,0.24318633054569525,0.04168865435356195,66.21,66.99,-0.7800000000000011,-0.78
Austria,2010,167.82,111.33,47.68,0.6633893457275652,0.28411393159337384,-0.0600303951367781,67.82,70.26,-2.440000000000012,-2.44
Austria,2011,162.2,106.67999999999999,46.599999999999994,0.6577065351418002,0.28729963008631315,-0.04176771759633524,62.2,70.4,-8.200000000000003,-8.2
Austria,2012,168.64999999999998,126.1,34.63,0.7477023421286689,0.20533649570115628,0.18203974503187115,68.65,71.45,-2.799999999999997,-2.8
Austria,2013,164.55,128.74,27.680000000000003,0.7823761774536615,0.16821634761470677,0.02093576526566232,64.55,71.82,-7.269999999999996,-7.27
Austria,2014,161.54999999999998,131.76,21.68,0.8155988857938719,0.13419993809965955,0.023458132670498566,61.55,70.82,-9.269999999999996,-9.27
Austria,2015,161.78,124.62,27.790000000000003,0.7703053529484485,0.17177648658672273,-0.05418943533697618,61.78,71.84,-10.060000000000002,-10.06
Austria,2016,164.87,129.83,26.759999999999998,0.7874689149026506,0.162309698550373,0.041807093564435904,64.87,72.03,-7.159999999999997,-7.16
Austria,2017,167.09,127.13,31.55,0.7608474474833922,0.18882039619366808,-0.020796426095663678,67.09,73.64,-6.549999999999997,-6.55
Austria,2018,164.67000000000002,127.46000000000001,29.869999999999997,0.7740329143134754,0.18139308920872044,0.0025957681113821796,64.67,73.62,-8.950000000000003,-8.95
Austria,2019,170.69,131.93,30.950000000000003,0.7729216708653114,0.1813228660144121,0.03506982582771068,70.69,73.82,-3.1299999999999955,-3.13
Austria,2020,169.02999999999997,135.71,25.73,0.8028752292492459,0.15222149914216415,0.02865155764420524,69.03,71.23,-2.200000000000003,-2.2
Austria,2021,166.67000000000002,131.87,26.549999999999997,0.7912041759164816,0.1592968140637187,-0.028295630388328052,66.67,74.21,-7.539999999999992,-7.54
Austria,2022,164.47,128.60000000000002,27.68,0.7819055146835291,0.16829816987900528,-0.024797148707059846,64.47,73.17,-8.700000000000003,-8.7
Austria,2023,170.98000000000002,144.92000000000002,18.07,0.8475845128085157,0.10568487542402619,0.12690513219284605,70.98,70.91,0.07000000000000739,0.07
Austria,2024,178.47,153.88,17.15,0.862217739676136,0.09609458172241833,0.061827215015180625,78.47,71.69,6.780000000000001,6.78
Austria,2025,173.22,144.79999999999998,20.68,0.8359311857753146,0.11938575222260708,-0.05900701845593981,73.22,75.84,-2.6200000000000045,-2.62
Belgium,2000,182.79000000000002,2.32,63.81,0.012692160402647845,0.3490891186607582,,82.79,87.12,-4.329999999999998,-4.33
Belgium,2001,178.63,2.4499999999999997,58.43,0.013715501315568493,0.3271007109668029,0.05603448275862055,78.63,87.74,-9.11,-9.11
Belgium,2002,180.94,2.54,62.370000000000005,0.014037802586492761,0.3446999005195093,0.03673469387755124,80.94,88.53,-7.590000000000003,-7.59
Belgium,2003,183.57,2.64,68.65,0.014381434874979573,0.3739717818815711,0.03937007874015741,83.57,89.98,-6.410000000000011,-6.41
Belgium,2004,182.91000000000003,3.31,64.4,0.01809633152916735,0.35208572522005355,0.2537878787878787,82.91,90.69,-7.780000000000001,-7.78
Belgium,2005,184.38,4.6,64.9,0.02494847597353292,0.3519904544961493,0.38972809667673713,84.38,90.68,-6.300000000000011,-6.3
Belgium,2006,183.33999999999997,6.51,63.449999999999996,0.03550779971637395,0.34607832442456643,0.415217391304348,83.34,93.5,-10.159999999999997,-10.16
Belgium,2007,186.81,7.51,66.99,0.04020127402173331,0.35859964669985545,0.1536098310291858,86.81,93.59,-6.780000000000001,-6.78
Belgium,2008,183.06,9.74,65.37,0.053206598929312794,0.35709603408718454,0.29693741677762997,83.06,93.66,-10.599999999999994,-10.6
Belgium,2009,189.76,11.500000000000002,72.79,0.06060286677908939,0.38358979763912315,0.18069815195071892,89.76,87.92,1.8400000000000034,1.84
Belgium,2010,193.04,13.629999999999999,72.69999999999999,0.07060712805636138,0.3766058847907169,0.18521739130434756,93.04,93.59,-0.5499999999999972,-0.55
Belgium,2011,189.28,17.73,61.31,0.09367075232459848,0.3239116652578191,0.30080704328686725,89.28,91.82,-2.539999999999992,-2.54
Belgium,2012,181.51,23.41,60.040000000000006,0.12897361026940665,0.3307806732411438,0.320360970107163,81.51,91.45,-9.939999999999998,-9.94
Belgium,2013,181.95,26.02,52.86,0.14300632041769717,0.29051937345424567,0.11149081589064491,81.95,91.59,-9.64,-9.64
Belgium,2014,171.2,29.36,51.53,0.17149532710280374,0.30099299065420565,0.12836279784780946,71.2,88.8,-17.599999999999994,-17.6
Belgium,2015,168.43,35.54,59.290000000000006,0.21100754022442555,0.3520156741673099,0.21049046321525888,68.43,89.43,-21.0,-21.0
Belgium,2016,184.31,31.16,49.1,0.16906299169876837,0.2663990016819489,-0.12324141812042766,84.31,90.49,-6.179999999999993,-6.18
Belgium,2017,185.34,34.32,49.989999999999995,0.18517319520880543,0.2697205136505881,0.10141206675224645,85.34,91.36,-6.019999999999996,-6.02
Belgium,2018,173.87,40.39,56.47,0.23229999424857653,0.3247828837637315,0.1768648018648018,73.87,91.2,-17.33,-17.33
Belgium,2019,192.69,40.44,53.09,0.20987077689553169,0.275520265711765,0.0012379301807377008,92.69,90.84,1.8499999999999943,1.85
Belgium,2020,188.29,50.019999999999996,57.11,0.26565404429337725,0.3033087259015349,0.23689416419386733,88.29,87.96,0.3300000000000125,0.33
Belgium,2021,199.39999999999998,45.629999999999995,45.18,0.22883650952858575,0.22657973921765298,-0.08776489404238308,99.4,91.52,7.88000000000001,7.88
Belgium,2022,194.33,50.33,45.22,0.2589924355477795,0.23269695878145422,0.1030024106947185,94.33,86.8,7.530000000000001,7.53
Belgium,2023,182.13,60.89,40.58,0.3343216383901609,0.22280788447812003,0.20981521955096372,82.13,83.77,-1.6400000000000006,-1.64
Belgium,2024,176.01,62.010000000000005,32.81,0.35230952786773484,0.1864098630759616,0.01839382493020203,76.01,86.35,-10.33999999999999,-10.34
Belgium,2025,172.89,67.31,37.239999999999995,0.38932269072820874,0.2153970732835907,0.08547008547008539,72.89,86.56,-13.670000000000002,-13.67
Bosnia Herzegovina,2000,110.43,53.89,56.01,0.48800144888164443,0.5071991306710133,,10.43,10.43,0.0,-0.0
Bosnia Herzegovina,2001,110.63,53.91,55.78,0.48730000903913945,0.5042031998553738,0.0003711263685284294,10.63,10.63,0.0,-0.0
Bosnia Herzegovina,2002,110.78999999999999,54.11,55.24,0.48840148027800345,0.49860095676505106,0.0037098868484510827,10.79,10.79,0.0,-0.0
Bosnia Herzegovina,2003,111.27000000000001,44.43,65.46,0.39929900242653005,0.5882987328120786,-0.17889484383662912,11.27,11.27,0.0,-0.0
Bosnia Herzegovina,2004,112.72999999999999,52.959999999999994,58.62,0.46979508560276767,0.5200035483012508,0.19198739590366865,12.73,12.73,0.0,-0.0
Bosnia Herzegovina,2005,112.6,53.62,57.730000000000004,0.4761989342806394,0.5126998223801066,0.01246223564954696,12.6,12.6,0.0,-0.0
Bosnia Herzegovina,2006,113.29,49.78,62.14,0.4394033012622473,0.548503839703416,-0.07161506900410286,13.29,13.29,0.0,-0.0
Bosnia Herzegovina,2007,111.78,37.86,72.39999999999999,0.33870101986044016,0.6477008409375559,-0.23945359582161518,11.78,11.78,0.0,-0.0
Bosnia Herzegovina,2008,114.66999999999999,38.07,76.6,0.33199616290224127,0.6680038370977588,0.005546751188589605,14.67,14.67,0.0,-0.0
Bosnia Herzegovina,2009,115.47999999999999,46.550000000000004,68.71000000000001,0.40310010391409773,0.5949948042951162,0.2227475702653008,15.48,15.48,0.0,-0.0
Bosnia Herzegovina,2010,116.93,55.46,61.13,0.4743008637646455,0.5227914136662961,0.19140708915144988,16.93,16.93,0.0,-0.0
Bosnia Herzegovina,2011,115.07000000000001,33.519999999999996,81.24,0.29130094724950023,0.706005040410185,-0.39560043274432033,15.07,15.07,0.0,-0.0
Bosnia Herzegovina,2012,113.81,34.2,79.36,0.3005008347245409,0.6973025217467709,0.020286396181384392,13.81,13.81,0.0,-0.0
Bosnia Herzegovina,2013,117.25,49.21,67.77,0.4197014925373134,0.5779957356076759,0.4388888888888889,17.25,17.25,0.0,-0.0
Bosnia Herzegovina,2014,117.03,40.82,75.87,0.34879945313167565,0.6482953088951551,-0.17049380207274945,17.03,17.03,0.0,-0.0
Bosnia Herzegovina,2015,116.42999999999999,39.33,76.74,0.3377995362020098,0.6591084771965988,-0.03650171484566389,16.43,16.43,0.0,-0.0
Bosnia Herzegovina,2016,117.70999999999998,37.28,80.02,0.3167105598504801,0.6798063036275593,-0.052123061276379334,17.71,17.71,0.0,-0.0
Bosnia Herzegovina,2017,116.24000000000001,27.34,88.47,0.23520302821748104,0.7610977288368891,-0.2666309012875536,16.24,16.24,0.0,-0.0
Bosnia Herzegovina,2018,119.07,40.89000000000001,77.86,0.343411438649534,0.6539010665994793,0.495610826627652,19.07,19.07,0.0,-0.0
Bosnia Herzegovina,2019,117.41999999999999,43.080000000000005,74.00999999999999,0.3668880940214615,0.6303014818599898,0.05355832721936893,17.42,17.42,0.0,-0.0
Bosnia Herzegovina,2020,116.78999999999999,34.09,82.42999999999999,0.2918914290607073,0.7057967291720182,-0.20868152274837515,16.79,16.79,0.0,-0.0
Bosnia Herzegovina,2021,118.41,46.18,72.04,0.3900008445232666,0.6083945612701631,0.35464945731886166,18.41,18.41,0.0,-0.0
Bosnia Herzegovina,2022,116.35,37.29,78.69999999999999,0.32049849591749036,0.6764073914911903,-0.19250757903854487,16.35,16.35,0.0,-0.0
Bosnia Herzegovina,2023,117.17999999999999,50.480000000000004,66.22999999999999,0.4307902372418502,0.5651988393923877,0.35371413247519445,17.18,17.18,0.0,-0.0
Bosnia Herzegovina,2024,115.49000000000001,46.6,67.77,0.40349813836695814,0.5868040522989002,-0.07686212361331224,15.49,15.49,0.0,-0.0
Bosnia Herzegovina,2025,114.44,49.85,63.4,0.4355994407549808,0.5540020971688221,0.06974248927038618,14.44,14.44,0.0,-0.0
Bulgaria,2000,140.58999999999997,9.11,65.29,0.06479834981150864,0.46440002845152584,,40.59,35.97,4.6200000000000045,4.62
Bulgaria,2001,143.44,5.449999999999999,70.7,0.03799498047964305,0.4928890128276632,-0.4017563117453349,43.44,36.51,6.93,6.93
Bulgaria,2002,142.07999999999998,7.16,63.21,0.05039414414414415,0.44489020270270274,0.31376146788990855,42.08,35.78,6.299999999999997,6.3
Bulgaria,2003,142.28,10.06,70.67,0.07070565082935058,0.4966966544841158,0.4050279329608939,42.28,36.79,5.490000000000002,5.49
Bulgaria,2004,141.36,10.73,69.69,0.0759054895302773,0.4929966044142614,0.06660039761431413,41.36,35.48,5.880000000000003,5.88
Bulgaria,2005,143.89,14.100000000000001,66.19,0.09799152130099384,0.4600041698519703,0.3140726933830382,43.89,36.31,7.579999999999998,7.58
Bulgaria,2006,145.44,13.53,68.00999999999999,0.09302805280528052,0.46761551155115505,-0.04042553191489373,45.44,37.7,7.739999999999995,7.74
Bulgaria,2007,142.82,9.610000000000001,82.41,0.06728749474863466,0.5770200252065537,-0.2897265336289725,42.82,38.35,4.469999999999999,4.47
Bulgaria,2008,144.49,9.51,82.94,0.06581770364731122,0.5740189632500519,-0.010405827263267553,44.49,39.15,5.340000000000003,5.34
Bulgaria,2009,142.31,12.379999999999999,77.56,0.08699318389431522,0.5450073782587309,0.3017875920084121,42.31,37.24,5.07,5.07
Bulgaria,2010,145.93,18.3,78.10000000000001,0.1254025902830124,0.5351881038854246,0.4781906300484655,45.93,37.48,8.450000000000003,8.45
Bulgaria,2011,149.95999999999998,11.669999999999998,88.86999999999999,0.07782075220058682,0.5926246999199787,-0.3622950819672133,49.96,39.3,10.660000000000004,10.66
Bulgaria,2012,146.45999999999998,16.55,79.53999999999999,0.11300013655605629,0.5430834357503755,0.4181662382176523,46.46,38.15,8.310000000000002,8.31
Bulgaria,2013,143.01999999999998,22.97,72.24000000000001,0.16060690812473782,0.5051041812333941,0.3879154078549847,43.02,36.84,6.18,6.18
Bulgaria,2014,146.92000000000002,23.14,73.43,0.15750068064252654,0.4997958072420365,0.0074009577710056895,46.92,37.46,9.46,9.46
Bulgaria,2015,148.70999999999998,26.71,74.46000000000001,0.17961132405352703,0.5007060722211016,0.15427830596369918,48.71,38.13,10.579999999999998,10.58
Bulgaria,2016,144.53,22.85,69.52000000000001,0.15809866463709957,0.48100740330727193,-0.14451516286035193,44.53,38.16,6.3700000000000045,6.37
Bulgaria,2017,144.84,19.799999999999997,73.8,0.13670256835128416,0.5095277547638773,-0.13347921225382953,44.84,39.36,5.480000000000004,5.48
Bulgaria,2018,146.51,29.549999999999997,65.14,0.20169271722066753,0.44461128933178623,0.49242424242424243,46.51,38.7,7.809999999999995,7.81
Bulgaria,2019,143.72,24.62,63.61000000000001,0.17130531589201226,0.4425967158363485,-0.16683587140439926,43.72,37.91,5.810000000000002,5.81
Bulgaria,2020,140.14,26.09,55.169999999999995,0.1861709718852576,0.39367775082060796,0.05970755483346868,40.14,36.73,3.4100000000000037,3.41
Bulgaria,2021,147.22,32.14,62.79,0.21831272924874337,0.4265045510120907,0.23188961287849752,47.22,38.44,8.780000000000001,8.78
Bulgaria,2022,150.28,28.79,71.25999999999999,0.19157572531274952,0.47418152781474576,-0.10423148724331055,50.28,38.09,12.189999999999998,12.19
Bulgaria,2023,140.07999999999998,35.12,47.78,0.25071387778412335,0.34109080525414054,0.21986800972559917,40.08,36.75,3.3299999999999983,3.33
Bulgaria,2024,138.3,41.370000000000005,39.0,0.29913232104121473,0.28199566160520606,0.17796127562642394,38.3,37.31,0.9899999999999949,0.99
Bulgaria,2025,137.95999999999998,45.239999999999995,37.79,0.32792113656132216,0.273919976804871,0.09354604786076837,37.96,36.53,1.4299999999999997,1.43
Croatia,2000,111.21000000000001,63.99,30.96,0.5753978958726733,0.2783922309144861,,11.21,14.63,-3.42,-3.42
Croatia,2001,112.75,63.49,30.68,0.5631042128603104,0.27210643015521063,-0.007813720893889653,12.75,15.27,-2.5199999999999996,-2.52
Croatia,2002,112.69,51.95,41.21,0.4609992013488331,0.36569349542994056,-0.1817609072294849,12.69,15.73,-3.040000000000001,-3.04
Croatia,2003,113.16,46.95,38.349999999999994,0.4148992576882291,0.33890067161541176,-0.09624639076034647,13.16,16.47,-3.3099999999999987,-3.31
Croatia,2004,113.87,62.64,37.769999999999996,0.5501009923597084,0.331694037059805,0.3341853035143769,13.87,16.87,-3.0000000000000018,-3.0
Croatia,2005,113.05000000000001,61.17000000000001,35.95,0.5410880141530297,0.31800088456435205,-0.02346743295019149,13.05,17.46,-4.41,-4.41
Croatia,2006,112.91,58.160000000000004,37.7,0.5151005225400762,0.3338942520591622,-0.04920712767696589,12.91,17.91,-5.0,-5.0
Croatia,2007,112.53999999999999,42.540000000000006,49.269999999999996,0.37799893371245785,0.43779989337124575,-0.2685694635488307,12.54,18.44,-5.900000000000002,-5.9
Croatia,2008,112.78,51.54,43.68,0.4569959212626352,0.3873027132470296,0.21156558533145264,12.78,18.79,-6.01,-6.01
Croatia,2009,113.35,63.510000000000005,32.77,0.56029995588884,0.28910454344949277,0.232246798603027,13.35,18.35,-5.000000000000002,-5.0
Croatia,2010,114.79,72.18,38.26,0.6288004181548915,0.3333042947991985,0.13651393481341523,14.79,18.76,-3.9700000000000024,-3.97
Croatia,2011,111.23,52.3,51.5,0.4701968893284186,0.4630045850939495,-0.27542255472430044,11.23,18.38,-7.149999999999999,-7.15
Croatia,2012,110.57,55.019999999999996,49.69,0.4976033282083748,0.44939857104096953,0.0520076481835563,10.57,18.0,-7.43,-7.43
Croatia,2013,113.94,75.85000000000001,36.290000000000006,0.6657012462699667,0.31850096542039674,0.3785896037804437,13.94,17.81,-3.869999999999999,-3.87
Croatia,2014,113.43,83.96000000000001,28.47,0.7401921890152517,0.2509918011108172,0.10692155570204354,13.43,17.38,-3.9499999999999993,-3.95
Croatia,2015,111.24000000000001,74.42,34.739999999999995,0.6690039554117224,0.31229773462783167,-0.1136255359695093,11.24,18.03,-6.790000000000001,-6.79
Croatia,2016,112.6,74.72,37.44,0.6635879218472469,0.3325044404973357,0.004031174415479732,12.6,18.13,-5.529999999999999,-5.53
Croatia,2017,111.77,67.61,42.35,0.6049029256508902,0.3789031045897826,-0.09515524625267668,11.77,18.72,-6.949999999999999,-6.95
Croatia,2018,113.52000000000001,82.12,31.060000000000002,0.7233967582804792,0.27360817477096544,0.21461322289602136,13.52,18.91,-5.390000000000001,-5.39
Croatia,2019,112.65,74.36,38.019999999999996,0.6600976475810031,0.3375055481580115,-0.09449585971748664,12.65,18.78,-6.130000000000001,-6.13
Croatia,2020,113.22999999999999,73.18,39.88,0.6462951514616269,0.35220347964320414,-0.015868746637977327,13.23,17.87,-4.640000000000001,-4.64
Croatia,2021,115.11,80.22,34.74,0.6968986187125358,0.3017982799061767,0.09620114785460498,15.11,19.07,-3.960000000000001,-3.96
Croatia,2022,114.1,72.42,41.019999999999996,0.634706397896582,0.3595092024539877,-0.09723261032161556,14.1,18.79,-4.6899999999999995,-4.69
Croatia,2023,117.44,82.35,34.95,0.701209128065395,0.29759877384196187,0.13711681855840907,17.44,19.02,-1.5799999999999983,-1.58
Croatia,2024,115.29,84.68,30.540000000000003,0.7344956197415214,0.26489721571688785,0.028293867638130132,15.29,19.65,-4.359999999999999,-4.36
Croatia,2025,114.69999999999999,87.47,27.24,0.7625980819529208,0.23748910200523105,0.03294756731223414,14.7,20.05,-5.350000000000001,-5.35
Cyprus,2000,103.37,0.0,0.0,0.0,0.0,,3.37,3.37,0.0,-0.0
Cyprus,2001,103.55,0.0,0.0,0.0,0.0,,3.55,3.55,0.0,-0.0
Cyprus,2002,103.79,0.0,0.0,0.0,0.0,,3.79,3.79,0.0,-0.0
Cyprus,2003,104.05,0.0,0.0,0.0,0.0,,4.05,4.05,0.0,-0.0
Cyprus,2004,104.2,0.0,0.0,0.0,0.0,,4.2,4.2,0.0,-0.0
Cyprus,2005,104.38,0.0,0.0,0.0,0.0,,4.38,4.38,0.0,-0.0
Cyprus,2006,104.65,0.0,0.0,0.0,0.0,,4.65,4.65,0.0,-0.0
Cyprus,2007,104.87,0.0,0.0,0.0,0.0,,4.87,4.87,0.0,-0.0
Cyprus,2008,105.07,0.21000000000000002,0.0,0.0019986675549633582,0.0,inf,5.07,5.07,0.0,-0.0
Cyprus,2009,105.21,0.61,0.0,0.005797927953616577,0.0,1.9047619047619042,5.21,5.21,0.0,-0.0
Cyprus,2010,105.33,1.58,0.0,0.015000474698566411,0.0,1.5901639344262297,5.33,5.33,0.0,-0.0
Cyprus,2011,104.92,3.63,0.0,0.03459778879146016,0.0,1.2974683544303796,4.92,4.92,0.0,-0.0
Cyprus,2012,104.71999999999998,5.7700000000000005,0.0,0.05509931245225364,0.0,0.5895316804407715,4.72,4.72,0.0,-0.0
Cyprus,2013,104.28999999999999,8.030000000000001,0.0,0.07699683574647619,0.0,0.39168110918544197,4.29,4.29,0.0,-0.0
Cyprus,2014,104.34,7.45,0.0,0.07140118842246501,0.0,-0.07222914072229147,4.34,4.34,0.0,-0.0
Cyprus,2015,104.53999999999999,9.21,0.0,0.08810024870862829,0.0,0.23624161073825523,4.54,4.54,0.0,-0.0
Cyprus,2016,104.88999999999999,9.22,0.0,0.08790161121174565,0.0,0.0010857763300760048,4.89,4.89,0.0,-0.0
Cyprus,2017,105.0,9.030000000000001,0.0,0.08600000000000001,0.0,-0.02060737527114964,5.0,5.0,0.0,-0.0
Cyprus,2018,105.06,9.969999999999999,0.0,0.09489815343613173,0.0,0.10409745293466188,5.06,5.06,0.0,-0.0
Cyprus,2019,105.15,10.620000000000001,0.0,0.10099857346647646,0.0,0.06519558676028114,5.15,5.15,0.0,-0.0
Cyprus,2020,104.85,12.98,0.0,0.12379589890319505,0.0,0.2222222222222221,4.85,4.85,0.0,-0.0
Cyprus,2021,105.12,16.01,0.0,0.1523021308980213,0.0,0.23343605546995394,5.12,5.12,0.0,-0.0
Cyprus,2022,105.25999999999999,17.61,0.0,0.16730001900057004,0.0,0.09993753903810099,5.26,5.26,0.0,-0.0
Cyprus,2023,105.32999999999998,21.54,0.0,0.20450014240956996,0.0,0.22316865417376497,5.33,5.33,0.0,-0.0
Cyprus,2024,105.79,25.400000000000002,0.0,0.2400983079686171,0.0,0.17920148560817095,5.79,5.79,0.0,-0.0
Cyprus,2025,105.91,29.39,0.0,0.27749976395052406,0.0,0.15708661417322833,5.91,5.91,0.0,-0.0
Czechia,2000,172.89999999999998,5.4,129.12,0.03123192596876808,0.74679005205321,,72.9,62.88,10.020000000000003,10.02
Czechia,2001,174.22,6.029999999999999,127.16,0.034611410859832395,0.7298817586959018,0.11666666666666647,74.22,64.68,9.539999999999992,9.54
Czechia,2002,176.0,6.93,119.31,0.039375,0.6778977272727272,0.14925373134328357,76.0,64.61,11.39,11.39
Czechia,2003,182.79,4.13,115.58,0.022594233820230868,0.6323103014388096,-0.404040404040404,82.79,66.58,16.210000000000008,16.21
Czechia,2004,183.79,6.01,113.72999999999999,0.032700364546493284,0.6188040698623428,0.4552058111380146,83.79,68.07,15.720000000000013,15.72
Czechia,2005,181.93,6.9399999999999995,113.22000000000001,0.03814653987797504,0.6223272687297312,0.1547420965058235,81.93,69.3,12.63000000000001,12.63
Czechia,2006,183.66000000000003,7.7299999999999995,112.45,0.042088642055972986,0.6122726777741478,0.11383285302593671,83.66,71.03,12.629999999999995,12.63
Czechia,2007,187.76999999999998,7.32,118.01,0.038983863236938816,0.6284816530862226,-0.053040103492884794,87.77,71.62,16.14999999999999,16.15
Czechia,2008,183.28,8.19,109.57000000000001,0.044685726756874725,0.5978284591881274,0.1188524590163933,83.28,71.81,11.469999999999999,11.47
Czechia,2009,181.64,10.38,104.39000000000001,0.05714600308302137,0.5747082140497689,0.26739926739926756,81.64,68.0,13.64,13.64
Czechia,2010,185.22,12.84,104.93,0.06932296728215095,0.5665154950869237,0.23699421965317913,85.22,70.27,14.950000000000003,14.95
Czechia,2011,186.64000000000001,15.6,103.60000000000001,0.0835833690527218,0.5550792970424346,0.2149532710280373,86.64,69.6,17.040000000000006,17.04
Czechia,2012,186.57999999999998,17.39,97.99,0.0932039875656555,0.5251902669096367,0.11474358974358978,86.58,69.46,17.120000000000005,17.12
Czechia,2013,185.91,20.13,93.38999999999999,0.10827819912861061,0.502339841858964,0.15756181713628514,85.91,69.02,16.89,16.89
Czechia,2014,184.98,19.950000000000003,92.61999999999999,0.10784949724294521,0.5007027786787761,-0.008941877794336639,84.98,68.68,16.299999999999997,16.3
Czechia,2015,182.49,20.82,96.04999999999998,0.11408844320236725,0.5263302098745135,0.043609022556390764,82.49,69.98,12.509999999999991,12.51
Czechia,2016,182.0,20.84,101.43,0.1145054945054945,0.5573076923076924,0.0009606147934677622,82.0,71.03,10.969999999999999,10.97
Czechia,2017,185.76,20.87,97.77,0.1123492678725237,0.5263242894056848,0.0014395393474089246,85.76,72.72,13.040000000000006,13.04
Czechia,2018,186.84,20.29,96.75,0.10859558980946264,0.5178227360308285,-0.027791087685673288,86.84,72.93,13.909999999999997,13.91
Czechia,2019,185.72,21.8,93.47,0.1173810036614258,0.5032845143226362,0.07442089699359289,85.72,72.62,13.099999999999994,13.1
Czechia,2020,180.1,23.240000000000002,85.15,0.12903942254303166,0.47279289283731263,0.06605504587155964,80.1,69.95,10.149999999999991,10.15
Czechia,2021,183.66,23.36,91.08999999999999,0.1271915496025264,0.49597081563759116,0.005163511187607384,83.66,72.58,11.079999999999998,11.08
Czechia,2022,183.73,23.63,90.43,0.12861263811027052,0.4921896260817505,0.011558219178082085,83.73,70.2,13.530000000000001,13.53
Czechia,2023,175.8,25.83,77.97,0.14692832764505118,0.4435153583617747,0.0931019889970377,75.8,66.62,9.179999999999993,9.18
Czechia,2024,172.81,29.19,71.94,0.16891383600486085,0.41629535327816675,0.13008130081300817,72.81,66.15,6.659999999999997,6.66
Czechia,2025,175.5,29.549999999999997,71.31,0.16837606837606836,0.40632478632478636,0.012332990750256734,75.5,68.04,7.459999999999994,7.46
Denmark,2000,135.85,21.11,96.4,0.15539197644460803,0.7096061832903939,,35.85,36.51,-0.6599999999999966,-0.66
Denmark,2001,137.54,21.43,99.25,0.1558092191362513,0.7216082594154428,0.015158692562766474,37.54,36.97,0.5700000000000003,0.57
Denmark,2002,139.1,24.16,99.08000000000001,0.17368799424874193,0.7122933141624732,0.1273915072328511,39.1,37.03,2.0700000000000003,2.07
Denmark,2003,145.97,25.619999999999997,111.36000000000001,0.17551551688703157,0.7628964855792287,0.06043046357615878,45.97,37.42,8.549999999999997,8.55
Denmark,2004,140.24,33.21,99.71,0.23680832857957787,0.7109954363947517,0.2962529274004686,40.24,37.37,2.8700000000000045,2.87
Denmark,2005,136.08,36.97,91.42,0.2716784244562022,0.6718106995884773,0.11321890996687745,36.08,37.45,-1.3700000000000045,-1.37
Denmark,2006,145.44,29.41,108.73,0.20221397139713973,0.7475935093509352,-0.2044901271301055,45.44,38.51,6.93,6.93
Denmark,2007,139.14000000000001,36.620000000000005,95.74000000000001,0.2631881558142878,0.6880839442288342,0.245154709282557,39.14,38.19,0.9500000000000028,0.95
Denmark,2008,136.48,37.79,91.81,0.27689038686987105,0.6726992966002345,0.031949754232659666,36.48,37.93,-1.4500000000000028,-1.45
Denmark,2009,136.25,37.86,91.56,0.2778715596330275,0.672,0.0018523418893887644,36.25,36.58,-0.3299999999999983,-0.33
Denmark,2010,138.75,44.50999999999999,89.22999999999999,0.3207927927927927,0.643099099099099,0.17564712097200186,38.75,37.61,1.1400000000000006,1.14
Denmark,2011,135.11,54.53999999999999,76.27,0.4036710828214047,0.5645029975575456,0.22534261963603686,35.11,36.43,-1.3200000000000003,-1.32
Denmark,2012,130.57,63.400000000000006,62.92,0.48556329937964315,0.48188711036225784,0.1624495782911628,30.57,35.78,-5.210000000000001,-5.21
Denmark,2013,134.60999999999999,62.06999999999999,68.88,0.4611098729663472,0.5117004680187208,-0.020977917981072736,34.61,35.69,-1.0799999999999983,-1.08
Denmark,2014,132.04000000000002,74.13,54.230000000000004,0.5614207815813389,0.41070887609815204,0.19429676172063814,32.04,34.89,-2.8500000000000014,-2.85
Denmark,2015,128.77999999999997,84.7,39.95,0.6577108246622148,0.31021897810218985,0.14258734655335226,28.78,34.69,-5.909999999999997,-5.91
